Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (square microns)	Cell Density (per square mm)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (microns)	Category Region ID	Distance from Tissue Category Edge (microns)	Nucleus Area (square microns)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus blue hematox Min (Optical Density, Peak Weighting)	Nucleus blue hematox Mean (Optical Density, Peak Weighting)	Nucleus blue hematox Max (Optical Density, Peak Weighting)	Nucleus blue hematox Std Dev (Optical Density, Peak Weighting)	Nucleus blue hematox Total (Optical Density, Peak Weighting)	Nucleus DAB Min (Optical Density, Peak Weighting)	Nucleus DAB Mean (Optical Density, Peak Weighting)	Nucleus DAB Max (Optical Density, Peak Weighting)	Nucleus DAB Std Dev (Optical Density, Peak Weighting)	Nucleus DAB Total (Optical Density, Peak Weighting)	Lab ID	Slide ID	Annotation ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7467.26870
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63281				16084.8	40565.6	#N/A	#N/A	5274	6.5	41.0	0.01%	0.71	7.00	7.53	1.08	0.009	0.087	0.172	0.024	14.188	0.085	0.340	0.480	0.080	55.841		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	70.47%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63282				16205.8	40565.1	#N/A	#N/A	5274	26.7	28.3	0.01%	0.62	6.00	6.50	1.08	0.079	0.161	0.231	0.039	18.155	0.156	0.316	0.498	0.099	35.720		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.56%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63283				16300.3	40564.6	#N/A	#N/A	5274	5.6	24.0	0.01%	0.75	5.00	6.00	1.20	0.032	0.093	0.150	0.031	8.885	0.111	0.297	0.521	0.096	28.495		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	60.22%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	Tar	63284				15634.8	40565.1	#N/A	#N/A	5358	12.4	25.0	0.06%	0.79	5.01	6.01	1.20	0.132	0.279	0.421	0.074	27.937	0.000	0.039	0.080	0.018	3.910		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	70.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63285				15869.8	40565.6	#N/A	#N/A	5274	31.1	21.5	0.01%	0.61	5.09	6.19	1.21	0.013	0.106	0.191	0.037	9.075	0.068	0.246	0.407	0.085	21.128		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	65.08%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63286				16054.3	40564.6	#N/A	#N/A	5274	10.1	16.8	0.00%	0.73	4.50	5.00	1.11	0.037	0.077	0.100	0.015	5.192	0.093	0.191	0.268	0.050	12.790		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	74.69%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	63287				16227.8	40565.6	#N/A	#N/A	5274	10.1	19.3	0.01%	0.67	4.39	5.81	1.32	0.011	0.083	0.143	0.032	6.369	0.057	0.242	0.448	0.090	18.610		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	68.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63288				16311.3	40564.6	#N/A	#N/A	5274	15.9	19.3	0.01%	0.58	3.84	7.46	1.95	0.051	0.138	0.190	0.029	10.620	0.143	0.358	0.500	0.100	27.552		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.81%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63289				16367.3	40564.6	#N/A	#N/A	5274	11.0	17.5	0.01%	0.86	4.51	4.51	1.00	0.037	0.083	0.132	0.022	5.788	0.126	0.306	0.444	0.081	21.434		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	85.39%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	63290				15575.7	40565.1	#N/A	#N/A	#N/A	2.1	15.0	0.04%	0.69	4.14	5.23	1.26	0.013	0.114	0.241	0.071	6.856	0.044	0.146	0.263	0.059	8.736		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	61.06%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63291				16305.8	40565.6	#N/A	#N/A	5274	11.1	19.5	0.01%	0.56	4.71	6.10	1.29	0.018	0.073	0.145	0.033	5.705	0.092	0.222	0.476	0.088	17.344		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	50.36%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63292				15783.8	40566.6	#N/A	#N/A	#N/A	2.0	13.5	0.00%	0.66	3.52	6.00	1.71	0.013	0.049	0.081	0.016	2.647	0.057	0.117	0.169	0.025	6.317		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	72.97%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63293				15850.3	40566.6	#N/A	#N/A	5274	27.8	21.0	0.01%	0.69	4.50	6.50	1.44	0.024	0.082	0.130	0.027	6.853	0.079	0.253	0.371	0.069	21.275		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	85.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63294				15877.3	40566.1	#N/A	#N/A	5274	25.7	23.3	0.01%	0.66	5.20	6.31	1.21	0.035	0.155	0.259	0.058	14.456	0.105	0.261	0.391	0.066	24.281		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	88.34%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63295				15928.8	40567.1	#N/A	#N/A	5274	34.9	43.0	0.01%	0.56	6.60	9.26	1.40	0.017	0.089	0.143	0.025	15.333	0.107	0.240	0.407	0.061	41.245		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.45%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	63296				15953.3	40566.1	#N/A	#N/A	5274	38.8	33.3	0.01%	0.41	4.33	11.86	2.74	0.012	0.031	0.070	0.010	4.125	0.074	0.125	0.215	0.032	16.673		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	87.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63297				16199.8	40566.6	#N/A	#N/A	5274	21.7	23.5	0.01%	0.70	4.99	6.19	1.24	0.031	0.081	0.145	0.028	7.610	0.098	0.208	0.284	0.038	19.583		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	63298				16338.8	40565.6	#N/A	#N/A	5274	18.6	18.5	0.01%	0.72	4.33	5.70	1.32	0.002	0.141	0.211	0.052	10.406	0.098	0.349	0.620	0.150	25.830		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	55.51%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63299				15500.7	40566.1	#N/A	#N/A	5274	#N/A	15.0	0.00%	0.84	4.00	4.50	1.12	0.056	0.137	0.200	0.036	8.202	0.081	0.306	0.487	0.114	18.350		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	40.60%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	E	63300				15604.7	40566.1	#N/A	#N/A	5358	8.8	16.3	0.04%	0.75	4.04	5.46	1.35	0.058	0.153	0.259	0.053	9.913	0.066	0.112	0.164	0.024	7.280		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	42.22%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	63301				16256.3	40566.6	#N/A	#N/A	5415	7.0	14.0	0.01%	0.69	4.45	4.95	1.11	0.008	0.024	0.051	0.009	1.358	0.041	0.108	0.198	0.031	6.030		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	61.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	E	63302				15571.2	40567.1	#N/A	#N/A	#N/A	2.2	24.3	0.06%	0.69	5.00	6.50	1.30	0.025	0.148	0.235	0.058	14.386	0.113	0.240	0.373	0.078	23.256		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	72.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	63303				15599.2	40566.6	#N/A	#N/A	5358	5.9	18.0	0.05%	0.66	3.99	6.03	1.51	0.035	0.131	0.242	0.048	9.421	0.067	0.183	0.318	0.070	13.196		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	69.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	63304				15902.8	40568.1	#N/A	#N/A	5274	18.8	37.3	0.01%	0.60	5.81	9.00	1.55	0.004	0.074	0.145	0.033	10.966	0.062	0.273	0.485	0.093	40.704		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	48.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63305				15918.3	40568.1	#N/A	#N/A	5274	26.5	21.8	0.01%	0.59	4.68	7.12	1.52	0.011	0.085	0.220	0.050	7.424	0.102	0.162	0.283	0.041	14.060		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	75.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63306				15922.8	40566.1	#N/A	#N/A	5274	31.1	10.3	0.00%	0.89	3.50	3.50	1.00	0.040	0.133	0.268	0.062	5.448	0.068	0.144	0.280	0.054	5.911		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	76.52%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63307				15996.3	40568.1	#N/A	#N/A	5274	21.3	32.8	0.01%	0.66	5.45	7.88	1.45	0.015	0.070	0.111	0.019	9.174	0.071	0.251	0.477	0.078	32.918		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	88.66%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	63308				16060.3	40567.6	#N/A	#N/A	5274	6.0	27.3	0.01%	0.55	4.21	9.29	2.21	0.018	0.081	0.158	0.029	8.817	0.063	0.278	0.502	0.100	30.257		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	58.73%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63309				16145.8	40568.1	#N/A	#N/A	5274	11.5	38.0	0.01%	0.63	5.81	8.99	1.55	0.010	0.082	0.149	0.024	12.446	0.115	0.310	0.495	0.087	47.091		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.66%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	63310				16175.3	40567.1	#N/A	#N/A	5274	8.1	19.8	0.01%	0.56	4.39	7.22	1.64	0.011	0.044	0.081	0.016	3.515	0.050	0.182	0.311	0.070	14.385		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	49.40%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63311				16330.8	40568.1	#N/A	#N/A	5274	13.0	51.3	0.02%	0.63	7.03	9.51	1.35	0.013	0.083	0.184	0.031	16.987	0.063	0.263	0.460	0.077	53.988		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	86.89%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	63312				16381.3	40567.6	#N/A	#N/A	#N/A	1.5	28.3	0.01%	0.55	5.24	8.13	1.55	0.005	0.045	0.113	0.022	5.093	0.037	0.096	0.177	0.031	10.871		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	33.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63313				15786.8	40568.6	#N/A	#N/A	#N/A	0.5	33.0	0.01%	0.61	5.71	7.71	1.35	0.009	0.115	0.209	0.056	15.210	0.078	0.164	0.247	0.036	21.703		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	77.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63314				15841.3	40567.6	#N/A	#N/A	5274	28.5	17.0	0.01%	0.74	4.39	5.10	1.16	0.026	0.098	0.190	0.038	6.681	0.104	0.228	0.403	0.076	15.535		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	57.47%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	L	63315				16166.3	40567.6	#N/A	#N/A	5274	12.7	21.8	0.01%	0.72	5.40	5.41	1.00	0.045	0.110	0.178	0.028	9.578	0.051	0.344	0.553	0.132	29.913		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	64.23%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63316				16188.8	40568.1	#N/A	#N/A	5274	13.8	26.3	0.01%	0.65	4.98	7.35	1.48	0.012	0.093	0.175	0.036	9.793	0.095	0.349	0.571	0.119	36.649		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	52.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63317				16280.3	40569.1	#N/A	#N/A	#N/A	1.5	46.5	0.01%	0.65	6.87	8.99	1.31	0.033	0.098	0.174	0.032	18.268	0.105	0.376	0.577	0.109	69.912		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.27%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63318				16370.3	40570.1	#N/A	#N/A	5274	12.4	52.5	0.02%	0.52	5.47	12.17	2.23	0.023	0.088	0.149	0.027	18.424	0.089	0.369	0.695	0.121	77.485		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.35%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63319				15820.8	40569.1	#N/A	#N/A	5274	23.1	75.3	0.02%	0.51	7.45	14.60	1.96	0.016	0.075	0.167	0.026	22.609	0.053	0.216	0.357	0.063	64.966		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	95.47%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63320				15887.3	40571.6	#N/A	#N/A	5274	16.0	86.0	0.03%	0.55	10.50	12.50	1.19	0.000	0.056	0.115	0.025	19.221	0.065	0.232	0.398	0.070	79.788		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.61%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63321				16127.8	40567.6	#N/A	#N/A	5274	13.5	15.0	0.00%	0.74	4.01	5.01	1.25	0.058	0.129	0.191	0.035	7.742	0.158	0.390	0.595	0.117	23.377		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	94.17%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	63322				15772.3	40569.1	#N/A	#N/A	#N/A	0.5	15.3	0.01%	0.63	4.38	4.77	1.09	0.006	0.060	0.102	0.022	3.665	0.068	0.171	0.309	0.062	10.454		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	46.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63323				15832.3	40571.1	#N/A	#N/A	5274	27.7	68.3	0.02%	0.54	9.62	10.76	1.12	0.010	0.123	0.207	0.053	33.526	0.052	0.144	0.289	0.036	39.262		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	86.10%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63324				16158.3	40570.6	#N/A	#N/A	5274	20.2	54.8	0.02%	0.60	6.88	11.04	1.60	0.023	0.078	0.142	0.020	16.989	0.087	0.266	0.434	0.061	58.235		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.05%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	63325				15511.2	40568.6	#N/A	#N/A	5274	#N/A	18.5	0.01%	0.80	4.51	5.02	1.11	0.002	0.092	0.175	0.039	6.812	0.072	0.263	0.395	0.074	19.493		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	55.22%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63326				15551.7	40569.6	#N/A	#N/A	5274	14.0	64.3	0.02%	0.53	6.51	14.02	2.15	0.032	0.117	0.184	0.033	29.956	0.086	0.288	0.435	0.076	73.948		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.34%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	63327				15726.3	40569.1	#N/A	#N/A	5358	10.5	18.5	0.05%	0.72	4.75	5.11	1.07	0.087	0.190	0.308	0.057	14.086	0.004	0.070	0.189	0.033	5.212		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	40.94%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63328				16044.8	40571.1	#N/A	#N/A	5274	5.7	50.5	0.01%	0.60	7.68	8.55	1.11	0.014	0.085	0.156	0.023	17.191	0.091	0.296	0.459	0.075	59.800		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.49%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63329				16076.3	40571.1	#N/A	#N/A	#N/A	2.1	58.8	0.02%	0.49	6.77	12.44	1.84	0.012	0.093	0.216	0.036	21.857	0.025	0.142	0.246	0.041	33.295		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	58.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63330				16116.8	40569.6	#N/A	#N/A	5274	22.3	35.0	0.01%	0.65	6.50	7.50	1.15	0.012	0.088	0.137	0.026	12.337	0.080	0.283	0.436	0.087	39.597		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	86.22%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63331				16221.8	40569.1	#N/A	#N/A	5274	17.0	24.0	0.01%	0.72	5.01	6.50	1.30	0.013	0.122	0.282	0.078	11.751	0.091	0.188	0.336	0.052	18.011		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	67.56%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63332				16337.8	40571.1	#N/A	#N/A	5274	13.5	47.3	0.01%	0.45	7.12	10.24	1.44	0.006	0.088	0.180	0.028	16.593	0.096	0.254	0.406	0.062	47.949		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.67%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63333				16357.8	40569.6	#N/A	#N/A	5274	21.7	54.5	0.02%	0.51	6.34	12.00	1.89	0.000	0.081	0.171	0.035	17.611	0.079	0.263	0.487	0.084	57.262		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	81.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S		63334				16417.8	40571.6	#N/A	#N/A	5401	#N/A	21.0	0.01%	0.52	3.04	10.01	3.29	0.023	0.091	0.149	0.033	7.631	0.052	0.172	0.268	0.049	14.451		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0		
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63335				15522.7	40572.1	#N/A	#N/A	5274	#N/A	47.3	0.01%	0.58	5.65	11.46	2.03	0.005	0.069	0.122	0.026	13.067	0.057	0.225	0.420	0.074	42.598		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	87.85%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	63336				15584.7	40569.1	#N/A	#N/A	5358	7.0	20.8	0.05%	0.72	4.01	6.51	1.62	0.006	0.112	0.230	0.064	9.274	0.070	0.195	0.456	0.093	16.202		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	75.91%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	NL	63337				15592.2	40569.1	#N/A	#N/A	5358	7.0	17.3	0.04%	0.71	4.00	6.01	1.50	0.006	0.156	0.296	0.079	10.759	0.081	0.171	0.262	0.050	11.817		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	59.38%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	E	63338				15790.8	40572.1	#N/A	#N/A	#N/A	1.0	47.3	0.12%	0.56	6.28	10.74	1.71	0.031	0.129	0.212	0.036	24.385	0.065	0.155	0.280	0.044	29.387		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	81.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63339				16011.8	40571.1	#N/A	#N/A	5274	6.5	56.5	0.02%	0.46	6.32	13.75	2.18	0.031	0.088	0.146	0.027	19.868	0.167	0.308	0.467	0.078	69.562		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.75%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	63340				16050.8	40569.6	#N/A	#N/A	5274	7.2	14.0	0.00%	0.78	3.52	5.00	1.42	0.041	0.188	0.281	0.067	10.553	0.077	0.274	0.474	0.117	15.319		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	44.87%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63341				16205.3	40572.1	#N/A	#N/A	5274	29.2	47.8	0.01%	0.62	6.52	10.02	1.54	0.016	0.101	0.165	0.027	19.335	0.155	0.345	0.495	0.082	65.816		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.43%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63342				15498.7	40572.1	#N/A	#N/A	5274	#N/A	56.0	0.02%	0.46	6.18	13.22	2.14	0.015	0.088	0.133	0.023	19.706	0.088	0.241	0.351	0.054	53.884		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	98.84%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	E	63343				15571.7	40570.1	#N/A	#N/A	5358	5.2	19.5	0.05%	0.39	3.99	8.41	2.11	0.003	0.028	0.076	0.016	2.184	0.069	0.115	0.154	0.018	8.955		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	82.83%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63344				15803.3	40571.1	#N/A	#N/A	5274	11.0	27.8	0.01%	0.58	4.79	7.62	1.59	0.000	0.050	0.100	0.024	5.520	0.059	0.157	0.262	0.053	17.462		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	80.03%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63345				16300.8	40572.6	#N/A	#N/A	#N/A	6.3	100.3	0.03%	0.47	9.23	15.68	1.70	0.001	0.078	0.143	0.029	31.383	0.099	0.290	0.454	0.092	116.320		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.81%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	O	63346				15719.3	40570.1	#N/A	#N/A	5358	13.5	15.3	0.04%	0.85	4.02	4.51	1.12	0.075	0.213	0.344	0.062	13.015	0.006	0.037	0.065	0.015	2.270		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	59.51%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63347				15813.3	40574.1	#N/A	#N/A	5274	20.1	69.3	0.02%	0.31	8.45	15.82	1.87	0.001	0.077	0.153	0.033	21.417	0.075	0.185	0.320	0.051	51.173		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	94.94%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63348				15920.8	40570.6	#N/A	#N/A	5274	26.5	14.3	0.00%	0.85	3.52	5.01	1.42	0.019	0.067	0.117	0.026	3.823	0.104	0.224	0.421	0.083	12.750		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	75.03%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63349				15930.3	40572.6	#N/A	#N/A	5274	32.5	74.8	0.02%	0.50	9.00	13.00	1.44	0.028	0.086	0.145	0.020	25.744	0.123	0.297	0.447	0.074	88.879		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.87%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63350				16180.3	40573.1	#N/A	#N/A	5274	14.1	48.3	0.01%	0.63	6.50	10.01	1.54	0.011	0.059	0.112	0.019	11.351	0.093	0.203	0.333	0.052	39.218		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	97.54%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	E	63351				15776.8	40574.1	#N/A	#N/A	#N/A	4.1	78.3	0.20%	0.60	9.34	11.32	1.21	0.010	0.122	0.335	0.056	38.157	0.072	0.188	0.371	0.059	58.853		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	77.55%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63352				15973.8	40573.1	#N/A	#N/A	5274	25.5	47.5	0.01%	0.52	8.04	9.68	1.20	0.012	0.075	0.148	0.029	14.205	0.097	0.256	0.442	0.078	48.554		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	89.05%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63353				15879.8	40571.6	#N/A	#N/A	5274	19.9	14.8	0.00%	0.68	4.00	5.01	1.25	0.008	0.100	0.191	0.039	5.925	0.078	0.155	0.223	0.036	9.122		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	76.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	63354				16349.3	40571.6	#N/A	#N/A	5274	22.4	19.8	0.01%	0.73	4.51	6.00	1.33	0.000	0.044	0.112	0.023	3.488	0.079	0.203	0.310	0.058	16.026		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	57.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63355				15951.3	40572.6	#N/A	#N/A	5274	32.1	17.0	0.01%	0.56	4.20	6.62	1.58	0.043	0.135	0.203	0.040	9.213	0.074	0.148	0.222	0.033	10.060		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	77.56%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63356				16123.8	40572.1	#N/A	#N/A	5274	19.4	18.5	0.01%	0.58	3.49	7.46	2.14	0.009	0.067	0.159	0.033	4.990	0.087	0.200	0.360	0.071	14.789		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	66.27%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63357				15538.7	40572.6	#N/A	#N/A	5274	27.0	20.0	0.01%	0.66	4.32	6.25	1.45	0.017	0.056	0.089	0.020	4.456	0.097	0.192	0.291	0.044	15.374		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	83.10%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	N	F	63358				15661.3	40573.1	#N/A	#N/A	5358	9.6	38.5	0.10%	0.54	5.00	11.02	2.20	0.026	0.133	0.208	0.043	20.466	0.001	0.027	0.076	0.014	4.192		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	93.98%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	63359				15958.8	40577.6	#N/A	#N/A	5274	29.0	76.8	0.02%	0.47	7.23	15.06	2.08	0.016	0.090	0.195	0.030	27.483	0.123	0.301	0.510	0.089	92.474		27_Scan1	27_Scan1_[15954,40316]	0	0	0	0	99.65%	
