Path	Sample Name	Tissue Category	Phenotype	Cell ID	Total Cells	Tissue Category Area (square microns)	Cell Density (per square mm)	Cell X Position	Cell Y Position	Process Region ID	Distance from Process Region Edge (microns)	Category Region ID	Distance from Tissue Category Edge (microns)	Nucleus Area (square microns)	Nucleus Area (percent)	Nucleus Compactness	Nucleus Minor Axis	Nucleus Major Axis	Nucleus Axis Ratio	Nucleus blue hematox Min (Optical Density, Peak Weighting)	Nucleus blue hematox Mean (Optical Density, Peak Weighting)	Nucleus blue hematox Max (Optical Density, Peak Weighting)	Nucleus blue hematox Std Dev (Optical Density, Peak Weighting)	Nucleus blue hematox Total (Optical Density, Peak Weighting)	Nucleus DAB Min (Optical Density, Peak Weighting)	Nucleus DAB Mean (Optical Density, Peak Weighting)	Nucleus DAB Max (Optical Density, Peak Weighting)	Nucleus DAB Std Dev (Optical Density, Peak Weighting)	Nucleus DAB Total (Optical Density, Peak Weighting)	Lab ID	Slide ID	Annotation ID	TMA Sector	TMA Row	TMA Column	TMA Field	Confidence	inForm 2.4.7467.26870
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1612				11608.9	41587.2	#N/A	#N/A	75	13.2	23.5	0.02%	0.67	5.39	6.02	1.12	0.011	0.093	0.150	0.036	8.788	0.079	0.251	0.373	0.075	23.587		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	88.69%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1613				11479.4	41589.2	#N/A	#N/A	75	30.0	53.3	0.04%	0.56	7.59	10.06	1.33	0.017	0.071	0.123	0.021	15.168	0.175	0.315	0.487	0.064	67.007		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.61%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1614				11719.4	41588.2	#N/A	#N/A	#N/A	2.5	33.3	0.01%	0.57	5.45	8.63	1.58	0.021	0.072	0.125	0.024	9.557	0.056	0.129	0.233	0.035	17.140		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	48.54%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1615				11724.9	41587.2	#N/A	#N/A	196	2.9	24.3	0.01%	0.76	5.01	6.50	1.30	0.070	0.170	0.242	0.040	16.536	0.074	0.293	0.501	0.119	28.410		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	48.25%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1616				10988.9	41587.7	#N/A	#N/A	97	18.0	27.8	0.02%	0.75	5.50	6.50	1.18	0.029	0.055	0.081	0.011	6.064	0.101	0.241	0.380	0.069	26.742		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	80.84%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	1617				11108.4	41587.7	#N/A	#N/A	#N/A	0.5	24.0	0.01%	0.62	5.45	5.80	1.07	0.027	0.150	0.320	0.065	14.386	0.181	0.582	0.796	0.147	55.897		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	66.78%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1618				11757.4	41587.2	#N/A	#N/A	75	13.3	21.8	0.02%	0.62	4.31	7.45	1.73	0.009	0.036	0.070	0.012	3.158	0.031	0.110	0.160	0.031	9.570		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	55.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1619				11005.9	41589.2	#N/A	#N/A	97	32.8	45.5	0.04%	0.68	7.50	8.02	1.07	0.031	0.080	0.123	0.019	14.481	0.129	0.328	0.474	0.080	59.626		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	93.83%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1620				11449.4	41588.2	#N/A	#N/A	75	7.0	16.3	0.01%	0.57	4.39	5.45	1.24	0.025	0.042	0.088	0.011	2.715	0.087	0.147	0.261	0.036	9.569		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	82.71%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1621				11646.4	41589.7	#N/A	#N/A	75	7.6	38.8	0.03%	0.67	7.22	7.57	1.05	0.027	0.087	0.138	0.026	13.420	0.084	0.317	0.478	0.084	49.085		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	95.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1622				11095.4	41588.7	#N/A	#N/A	97	6.0	26.0	0.02%	0.74	5.02	6.51	1.30	0.003	0.033	0.083	0.013	3.425	0.080	0.184	0.251	0.038	19.095		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	73.01%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1623				11250.4	41589.2	#N/A	#N/A	196	5.4	18.0	0.01%	0.70	3.52	6.50	1.85	0.028	0.102	0.173	0.038	7.359	0.091	0.210	0.339	0.068	15.131		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	58.65%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	1624				11117.9	41589.7	#N/A	#N/A	#N/A	1.1	19.3	0.01%	0.55	3.99	7.23	1.81	0.028	0.082	0.149	0.029	6.290	0.273	0.483	0.607	0.070	37.169		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.31%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	F	1625				11271.4	41589.2	#N/A	#N/A	107	4.5	17.8	0.01%	0.65	4.26	5.63	1.32	0.000	0.011	0.025	0.007	0.804	0.052	0.110	0.165	0.025	7.833		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	52.40%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1626				11432.9	41588.7	#N/A	#N/A	75	9.6	18.8	0.02%	0.82	4.51	5.02	1.11	0.036	0.132	0.202	0.040	9.910	0.107	0.292	0.509	0.104	21.889		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	65.38%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1627				11542.9	41591.2	#N/A	#N/A	75	32.1	32.0	0.03%	0.62	5.01	9.00	1.79	0.031	0.085	0.124	0.019	10.824	0.065	0.246	0.392	0.090	31.491		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	92.99%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1628				11595.4	41591.2	#N/A	#N/A	75	11.0	72.0	0.06%	0.63	8.99	10.81	1.20	0.036	0.080	0.144	0.020	23.071	0.132	0.334	0.544	0.077	96.090		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1629				11633.9	41589.7	#N/A	#N/A	75	12.5	23.8	0.02%	0.68	4.90	6.34	1.29	0.018	0.081	0.120	0.024	7.739	0.065	0.176	0.259	0.037	16.752		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	81.12%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1630				11454.9	41590.7	#N/A	#N/A	75	8.5	29.3	0.02%	0.59	6.52	6.88	1.06	0.013	0.070	0.129	0.027	8.147	0.097	0.220	0.408	0.079	25.786		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	87.73%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1631				11530.4	41595.2	#N/A	#N/A	75	#N/A	168.3	0.14%	0.46	14.88	16.84	1.13	0.027	0.090	0.159	0.022	60.668	0.052	0.290	0.520	0.108	194.960		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.98%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1632				11553.9	41589.7	#N/A	#N/A	75	21.0	16.8	0.01%	0.73	4.02	5.50	1.37	0.053	0.116	0.168	0.031	7.782	0.037	0.070	0.118	0.021	4.671		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	79.61%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	1633				11571.9	41589.2	#N/A	#N/A	75	4.7	16.8	0.01%	0.77	4.00	5.50	1.37	0.017	0.069	0.099	0.021	4.654	0.061	0.139	0.258	0.043	9.320		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	54.27%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1634				11654.9	41590.7	#N/A	#N/A	75	3.5	55.0	0.05%	0.63	7.00	10.50	1.50	0.043	0.098	0.152	0.023	21.459	0.094	0.365	0.546	0.114	80.273		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.26%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1635				10972.9	41592.2	#N/A	#N/A	97	5.7	67.8	0.06%	0.66	8.56	10.34	1.21	0.013	0.064	0.102	0.019	17.465	0.076	0.238	0.427	0.069	64.427		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	95.54%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1636				11436.9	41590.2	#N/A	#N/A	75	6.0	14.8	0.01%	0.68	4.25	4.95	1.16	0.010	0.037	0.073	0.016	2.162	0.068	0.143	0.228	0.042	8.446		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	84.47%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1637				11502.9	41592.7	#N/A	#N/A	75	#N/A	56.5	0.05%	0.63	7.81	10.10	1.29	0.027	0.082	0.136	0.023	18.612	0.112	0.302	0.466	0.078	68.230		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.09%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1638				11471.9	41590.7	#N/A	#N/A	75	22.5	18.5	0.02%	0.76	4.75	5.23	1.10	0.033	0.071	0.101	0.016	5.286	0.181	0.295	0.408	0.061	21.809		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	91.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1639				11037.4	41593.7	#N/A	#N/A	97	#N/A	50.0	0.04%	0.40	5.23	13.58	2.60	0.018	0.056	0.103	0.016	11.231	0.129	0.252	0.433	0.064	50.480		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	97.43%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1640				11129.4	41591.7	#N/A	#N/A	196	7.2	18.3	0.01%	0.67	4.04	5.83	1.44	0.036	0.110	0.204	0.038	8.048	0.088	0.226	0.387	0.077	16.472		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	70.96%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	1641				11687.4	41592.2	#N/A	#N/A	#N/A	1.6	22.0	0.01%	0.60	4.25	7.02	1.65	0.026	0.107	0.203	0.041	9.402	0.087	0.291	0.528	0.109	25.617		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	66.16%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1642				11738.9	41591.2	#N/A	#N/A	75	5.7	23.5	0.02%	0.78	5.01	6.00	1.20	0.013	0.087	0.160	0.026	8.225	0.138	0.411	0.621	0.121	38.664		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	36.19%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1643				10992.4	41592.7	#N/A	#N/A	97	23.1	59.0	0.05%	0.62	7.02	11.00	1.57	0.027	0.063	0.111	0.016	14.866	0.100	0.262	0.492	0.069	61.752		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.95%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1644				11022.9	41593.7	#N/A	#N/A	97	#N/A	55.3	0.05%	0.52	6.44	11.55	1.79	0.007	0.065	0.139	0.021	14.334	0.034	0.255	0.444	0.080	56.444		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	85.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	1645				11302.9	41592.7	#N/A	#N/A	196	9.9	34.5	0.01%	0.75	6.51	6.51	1.00	0.013	0.055	0.095	0.017	7.620	0.140	0.451	0.648	0.109	62.220		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	71.46%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1646				11585.9	41593.7	#N/A	#N/A	75	9.4	62.5	0.05%	0.68	8.64	9.34	1.08	0.043	0.119	0.207	0.042	29.823	0.152	0.449	0.690	0.123	112.225		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.88%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1647				11601.9	41592.2	#N/A	#N/A	75	15.8	13.8	0.01%	0.82	3.50	5.00	1.43	0.035	0.069	0.107	0.020	3.782	0.107	0.314	0.518	0.087	17.265		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	85.89%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1648				11676.9	41593.2	#N/A	#N/A	75	6.0	32.0	0.03%	0.45	7.21	7.63	1.06	0.021	0.062	0.107	0.018	7.992	0.087	0.185	0.298	0.052	23.643		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	80.91%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	F	1649				11711.9	41592.7	#N/A	#N/A	#N/A	1.0	16.0	0.01%	0.62	3.30	6.68	2.03	0.030	0.106	0.192	0.044	6.812	0.036	0.067	0.144	0.023	4.267		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	85.31%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1650				11749.4	41592.2	#N/A	#N/A	75	13.3	29.8	0.02%	0.55	5.00	9.00	1.80	0.027	0.109	0.189	0.042	12.961	0.117	0.304	0.469	0.087	36.146		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	76.28%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1651				11755.4	41591.2	#N/A	#N/A	75	16.6	12.0	0.01%	0.77	3.02	5.02	1.66	0.015	0.051	0.091	0.019	2.432	0.173	0.304	0.477	0.078	14.574		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	85.00%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1652				11041.4	41593.2	#N/A	#N/A	97	#N/A	38.3	0.03%	0.68	6.50	8.01	1.23	0.037	0.081	0.128	0.019	12.468	0.108	0.309	0.479	0.091	47.290		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	95.83%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1653				11670.9	41592.7	#N/A	#N/A	75	6.3	26.3	0.02%	0.68	5.00	7.01	1.40	0.019	0.077	0.123	0.026	8.049	0.094	0.264	0.427	0.088	27.761		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	65.27%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	NL	1654				10894.9	41594.2	#N/A	#N/A	196	9.9	29.3	0.01%	0.67	5.45	7.57	1.39	0.019	0.155	0.306	0.073	18.183	0.092	0.372	0.692	0.143	43.499		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	87.51%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1655				11057.9	41594.2	#N/A	#N/A	97	#N/A	67.0	0.06%	0.50	7.00	13.50	1.93	0.042	0.074	0.110	0.016	19.889	0.078	0.281	0.413	0.069	75.390		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.89%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1656				11493.9	41595.2	#N/A	#N/A	75	#N/A	64.5	0.05%	0.74	8.51	9.00	1.06	0.029	0.132	0.243	0.048	34.077	0.154	0.422	0.615	0.091	108.939		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.67%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1657				11683.9	41595.2	#N/A	#N/A	#N/A	2.5	43.5	0.04%	0.59	5.63	10.56	1.87	0.030	0.125	0.205	0.042	21.668	0.107	0.409	0.601	0.109	71.128		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	91.12%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1658				11780.9	41596.2	#N/A	#N/A	75	13.0	53.0	0.04%	0.67	6.00	11.00	1.83	0.016	0.068	0.122	0.017	14.377	0.120	0.322	0.508	0.075	68.349		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.41%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1659				11012.4	41596.7	#N/A	#N/A	97	#N/A	55.3	0.05%	0.60	6.87	11.05	1.61	0.015	0.088	0.162	0.039	19.488	0.066	0.150	0.234	0.038	33.169		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	92.08%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1660				11734.4	41596.7	#N/A	#N/A	75	7.9	59.8	0.05%	0.35	6.51	14.81	2.28	0.011	0.063	0.153	0.023	15.166	0.088	0.303	0.532	0.077	72.507		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	96.60%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1661				11077.4	41594.7	#N/A	#N/A	97	21.8	42.0	0.03%	0.63	6.51	8.63	1.33	0.029	0.081	0.156	0.025	13.549	0.115	0.293	0.494	0.078	49.169		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	92.42%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1662				11790.4	41594.7	#N/A	#N/A	75	7.0	33.5	0.03%	0.62	5.87	7.88	1.34	0.013	0.097	0.170	0.039	12.947	0.130	0.372	0.546	0.109	49.881		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	72.43%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1663				11472.4	41597.7	#N/A	#N/A	75	21.5	63.5	0.05%	0.63	7.46	11.08	1.48	0.020	0.100	0.176	0.033	25.313	0.148	0.349	0.564	0.101	88.708		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.67%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1664				11518.4	41596.7	#N/A	#N/A	75	#N/A	54.3	0.04%	0.50	8.43	9.92	1.18	0.022	0.059	0.107	0.018	12.874	0.030	0.175	0.292	0.050	37.889		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	88.94%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1665				11630.9	41595.7	#N/A	#N/A	75	18.6	29.5	0.02%	0.64	4.75	8.11	1.71	0.006	0.072	0.122	0.025	8.498	0.087	0.240	0.361	0.068	28.379		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	65.23%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1666				11659.4	41595.7	#N/A	#N/A	75	6.5	73.0	0.06%	0.56	7.34	14.06	1.92	0.023	0.094	0.154	0.025	27.479	0.103	0.363	0.537	0.086	106.122		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.86%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1667				11754.9	41595.2	#N/A	#N/A	75	19.0	34.8	0.03%	0.58	5.79	8.54	1.48	0.015	0.054	0.108	0.021	7.539	0.140	0.285	0.564	0.079	39.606		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	93.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1668				11775.9	41596.2	#N/A	#N/A	75	11.2	43.3	0.04%	0.69	6.50	8.50	1.31	0.014	0.094	0.159	0.034	16.193	0.155	0.333	0.522	0.087	57.662		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.18%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1669				11286.4	41596.7	#N/A	#N/A	#N/A	3.6	45.3	0.04%	0.63	8.00	8.01	1.00	0.006	0.057	0.114	0.021	10.281	0.059	0.149	0.245	0.043	27.009		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	72.74%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	O	1670				11415.4	41598.2	#N/A	#N/A	#N/A	4.0	72.0	0.06%	0.51	9.09	11.97	1.32	0.000	0.049	0.130	0.029	14.202	0.014	0.140	0.336	0.058	40.223		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	47.53%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1671				11615.4	41595.2	#N/A	#N/A	75	19.9	20.3	0.02%	0.58	4.40	6.86	1.56	0.011	0.084	0.156	0.030	6.807	0.074	0.173	0.280	0.050	13.973		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	64.96%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1672				11741.4	41596.2	#N/A	#N/A	75	11.0	49.0	0.04%	0.64	6.54	9.45	1.44	0.028	0.132	0.220	0.039	25.916	0.124	0.455	0.735	0.165	89.105		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	94.58%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1673				11003.4	41599.7	#N/A	#N/A	97	#N/A	59.5	0.05%	0.56	5.98	13.23	2.21	0.018	0.053	0.094	0.016	12.632	0.060	0.218	0.390	0.053	51.991		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	95.77%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	1674				11392.9	41596.7	#N/A	#N/A	#N/A	0.5	42.8	0.02%	0.69	7.30	7.62	1.04	0.009	0.056	0.095	0.016	9.615	0.091	0.242	0.464	0.064	41.300		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	91.49%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1675				11570.9	41595.7	#N/A	#N/A	75	11.0	35.3	0.03%	0.66	5.51	8.50	1.54	0.044	0.089	0.140	0.024	12.566	0.065	0.318	0.534	0.119	44.891		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	76.15%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	L	1676				11770.9	41595.7	#N/A	#N/A	75	10.6	17.3	0.01%	0.67	5.00	5.01	1.00	0.023	0.074	0.149	0.033	5.110	0.174	0.385	0.714	0.138	26.532		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	47.10%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1677				11064.9	41598.2	#N/A	#N/A	97	#N/A	55.0	0.05%	0.55	7.92	10.06	1.27	0.015	0.071	0.112	0.019	15.696	0.085	0.318	0.528	0.096	69.947		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.17%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1678				11609.9	41597.7	#N/A	#N/A	75	23.2	53.3	0.04%	0.63	8.10	8.78	1.08	0.017	0.060	0.106	0.018	12.823	0.079	0.252	0.401	0.072	53.753		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	93.72%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	E	1679				11115.9	41597.2	#N/A	#N/A	196	5.1	33.8	0.01%	0.68	5.80	7.57	1.30	0.015	0.075	0.173	0.038	10.072	0.065	0.293	0.450	0.084	39.493		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	52.83%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1680				11544.4	41597.7	#N/A	#N/A	75	#N/A	84.5	0.07%	0.45	7.52	16.02	2.13	0.021	0.074	0.126	0.023	24.982	0.068	0.241	0.398	0.075	81.587		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.49%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1681				11577.9	41596.7	#N/A	#N/A	75	10.5	25.8	0.02%	0.67	4.98	7.51	1.51	0.043	0.075	0.125	0.020	7.753	0.125	0.314	0.482	0.085	32.376		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	91.83%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1682				11649.9	41597.2	#N/A	#N/A	75	11.7	20.5	0.02%	0.71	4.53	5.99	1.32	0.017	0.052	0.080	0.015	4.226	0.126	0.240	0.403	0.065	19.716		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	94.48%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1683				11727.9	41597.2	#N/A	#N/A	75	7.3	32.8	0.03%	0.66	6.16	7.24	1.18	0.036	0.096	0.153	0.026	12.600	0.109	0.352	0.496	0.084	46.150		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	92.07%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1684				11763.4	41598.2	#N/A	#N/A	75	15.7	45.0	0.04%	0.67	7.00	8.50	1.21	0.026	0.069	0.109	0.018	12.498	0.062	0.263	0.388	0.061	47.423		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	88.76%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1685				11597.9	41597.7	#N/A	#N/A	75	17.6	36.5	0.03%	0.68	6.00	8.02	1.34	0.043	0.105	0.166	0.026	15.328	0.183	0.401	0.625	0.103	58.592		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	98.79%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1686				10985.9	41599.2	#N/A	#N/A	97	20.0	54.8	0.05%	0.65	7.49	9.63	1.29	0.018	0.061	0.114	0.018	13.324	0.042	0.176	0.344	0.054	38.644		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	89.03%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	S	L	1687				11445.4	41598.2	#N/A	#N/A	215	3.6	30.5	0.01%	0.67	5.47	7.23	1.32	0.051	0.156	0.255	0.051	19.038	0.084	0.444	0.689	0.159	54.128		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	48.52%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1688				11560.4	41598.2	#N/A	#N/A	75	19.1	71.8	0.06%	0.36	6.51	17.51	2.69	0.023	0.073	0.116	0.020	21.083	0.087	0.234	0.401	0.076	67.104		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	96.50%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	E	1689				11584.4	41599.2	#N/A	#N/A	75	14.1	38.3	0.03%	0.55	6.17	8.66	1.40	0.030	0.059	0.111	0.013	9.051	0.153	0.268	0.427	0.049	40.944		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	99.74%	
Z:\LCNEC\qptiff\27\Scan1	27_Scan1.qptiff	T	NL	1690				11671.4	41598.2	#N/A	#N/A	75	11.5	17.8	0.01%	0.69	4.20	5.51	1.31	0.002	0.016	0.033	0.007	1.127	0.039	0.106	0.183	0.036	7.491		27_Scan1	27_Scan1_[11338,41280]	0	0	0	0	50.24%	
